Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season,League,Home_Form_Points,Home_Form_GoalsFor,Home_Form_GoalsAgainst,Away_Form_Points,Away_Form_GoalsFor,Away_Form_GoalsAgainst,Home_Elo,Away_Elo,H2H_HomeWinRate,H2H_Meetings
2023-12-17,Udinese,Sassuolo,2,2,D,SerieA_2023-24,Serie A,1.0,1.2,2.2,0.8,1.8,2.2,1464.7940172960455,1471.0278219336653,0.5,6
2023-12-17,Milan,Monza,3,0,H,SerieA_2023-24,Serie A,1.4,1.6,1.4,1.6,1.4,1.0,1667.4666899669828,1533.6172383526762,1.0,2
2023-12-17,Fiorentina,Verona,1,0,H,SerieA_2023-24,Serie A,1.4,1.2,0.8,0.6,1.4,2.0,1576.8613532611407,1423.1744616413228,0.5,6
2023-12-17,Leverkusen,Ein Frankfurt,3,0,H,Bundesliga_2023-24,Bundesliga,2.2,2.4,0.8,1.4,2.4,1.4,1643.9169224350574,1540.4115321026884,0.5,6
2023-12-17,Real Madrid,Villarreal,4,1,H,LaLiga_2023-24,La Liga,2.2,2.2,0.4,0.8,1.4,2.2,1723.9813784511632,1519.2318243766513,0.16666666666666666,6
2023-12-17,Arsenal,Brighton,2,0,H,PL_2023-24,Premier League,2.4,2.0,1.2,1.6,1.8,1.6,1689.8646313168017,1561.8240322380848,0.5,6
2023-12-17,Bayern Munich,Stuttgart,3,0,H,Bundesliga_2023-24,Bundesliga,2.4,3.6,1.4,2.0,1.4,1.0,1720.946557938404,1522.101264255459,0.6666666666666666,6
2023-12-17,Liverpool,Man United,0,0,D,PL_2023-24,Premier League,2.6,2.4,1.0,1.8,1.2,1.0,1708.4184398770287,1603.9157732935048,0.6666666666666666,6
2023-12-17,Lorient,Strasbourg,1,2,A,Ligue1_2023-24,Ligue 1,0.4,1.0,1.8,1.2,1.0,1.0,1461.7688075734823,1497.4056721371046,0.3333333333333333,6
2023-12-17,West Ham,Wolves,3,0,H,PL_2023-24,Premier League,2.0,1.6,2.0,1.4,1.4,1.4,1505.4140954726197,1471.835680183246,0.6666666666666666,6
2023-12-17,Toulouse,Rennes,0,0,D,Ligue1_2023-24,Ligue 1,0.4,0.6,1.6,0.6,0.8,1.6,1480.1362638871785,1546.1250966773491,0.5,2
2023-12-17,Metz,Montpellier,0,1,A,Ligue1_2023-24,Ligue 1,1.4,1.4,1.4,0.6,0.4,1.2,1430.905257258672,1483.8714565693394,0.25,4
2023-12-17,Marseille,Clermont,2,1,H,Ligue1_2023-24,Ligue 1,2.0,2.0,0.8,1.0,0.4,1.4,1614.788815842426,1484.8591850111222,0.75,4
2023-12-17,Nantes,Brest,0,2,A,Ligue1_2023-24,Ligue 1,0.8,0.6,1.2,2.0,1.6,0.8,1465.355799569008,1538.3811507919886,0.6666666666666666,6
2023-12-17,Las Palmas,Cadiz,1,1,D,LaLiga_2023-24,La Liga,2.0,1.2,0.6,0.6,0.6,1.4,1523.9687264354438,1443.7955335020351,0.5,0
2023-12-17,Lazio,Inter,0,2,A,SerieA_2023-24,Serie A,1.0,0.6,0.8,2.6,2.4,0.4,1612.2646588586865,1726.5142467468256,0.3333333333333333,6
2023-12-17,Almeria,Mallorca,0,0,D,LaLiga_2023-24,La Liga,0.2,0.6,1.6,1.0,0.4,0.8,1384.6995211359374,1462.9963163840619,0.5,2
2023-12-17,Lille,Paris SG,1,1,D,Ligue1_2023-24,Ligue 1,1.8,1.0,0.2,3.0,3.0,0.6,1629.8175693754222,1736.6207355252131,0.16666666666666666,6
2023-12-18,Girona,Alaves,3,0,H,LaLiga_2023-24,La Liga,2.6,2.6,1.4,1.4,1.0,0.8,1610.524731191568,1395.508584330288,0.5,0
2023-12-18,Atalanta,Salernitana,4,1,H,SerieA_2023-24,Serie A,0.8,1.2,2.0,0.8,1.0,2.0,1577.841907018767,1423.0166793966616,0.5,4
2023-12-19,Vallecano,Valencia,0,1,A,LaLiga_2023-24,La Liga,0.4,0.4,1.6,0.4,0.6,1.8,1482.7155836704246,1470.4031209990562,0.25,4
2023-12-19,Granada,Sevilla,0,3,A,LaLiga_2023-24,La Liga,0.4,0.6,1.6,0.4,0.6,1.6,1386.7437407755974,1491.9796504126389,0.5,4
2023-12-19,Ath Madrid,Getafe,3,3,D,LaLiga_2023-24,La Liga,1.8,1.2,1.0,2.0,1.4,0.8,1678.5674438585083,1501.5953255200145,0.6666666666666666,6
2023-12-19,Hoffenheim,Darmstadt,3,3,D,Bundesliga_2023-24,Bundesliga,1.0,1.4,1.6,0.4,0.6,1.2,1481.020984792288,1431.491956414109,0.5,0
2023-12-19,Werder Bremen,RB Leipzig,1,1,D,Bundesliga_2023-24,Bundesliga,1.0,1.2,1.8,2.4,2.4,1.4,1414.8677040258951,1654.0865988284165,0.0,4
2023-12-19,Dortmund,Mainz,1,1,D,Bundesliga_2023-24,Bundesliga,1.0,1.8,1.8,0.6,0.2,0.6,1647.243398996417,1450.6156368457305,0.6666666666666666,6
2023-12-20,Leverkusen,Bochum,4,0,H,Bundesliga_2023-24,Bundesliga,2.2,2.4,0.4,1.6,1.6,1.0,1648.6487056703259,1460.7079050709378,0.5,4
2023-12-20,Reims,Le Havre,1,0,H,Ligue1_2023-24,Ligue 1,0.6,0.8,2.2,1.0,0.8,1.0,1524.902512367876,1510.7184258176724,0.5,0
2023-12-20,Lyon,Nantes,1,0,H,Ligue1_2023-24,Ligue 1,1.2,1.2,1.6,0.8,0.6,1.4,1535.3734590146962,1454.580963009901,0.6666666666666666,6
2023-12-20,Clermont,Rennes,1,3,A,Ligue1_2023-24,Ligue 1,0.4,0.4,1.8,0.8,0.8,1.2,1480.6547236692727,1547.1009017531492,0.5,4
2023-12-20,Brest,Lorient,4,0,H,Ligue1_2023-24,Ligue 1,2.6,2.0,0.4,0.2,1.2,2.2,1549.1559873510955,1449.9371924797506,0.3333333333333333,6
2023-12-20,Strasbourg,Lille,2,1,H,Ligue1_2023-24,Ligue 1,1.6,1.4,1.2,1.8,1.2,0.4,1509.2372872308363,1630.0133552154164,0.0,6
2023-12-20,Toulouse,Monaco,1,2,A,Ligue1_2023-24,Ligue 1,0.6,0.4,1.2,1.4,1.2,1.4,1479.1604588113785,1618.802023831064,0.5,2
2023-12-20,Wolfsburg,Bayern Munich,1,2,A,Bundesliga_2023-24,Bundesliga,1.2,0.8,1.8,2.4,2.6,1.4,1501.191780912618,1723.983229584904,0.0,6
2023-12-20,Stuttgart,Augsburg,3,0,H,Bundesliga_2023-24,Bundesliga,2.0,1.4,1.2,1.2,1.0,1.2,1519.0645926089592,1441.2965779490842,0.6666666666666666,6
2023-12-20,Ein Frankfurt,M'gladbach,2,1,H,Bundesliga_2023-24,Bundesliga,0.8,1.8,2.0,1.4,2.2,2.0,1535.67974886742,1484.291938347325,0.3333333333333333,6
2023-12-20,Union Berlin,FC Koln,2,0,H,Bundesliga_2023-24,Bundesliga,0.8,0.8,2.4,1.0,0.4,0.8,1505.9248745826878,1451.528846657775,0.6666666666666666,6
2023-12-20,Paris SG,Metz,3,1,H,Ligue1_2023-24,Ligue 1,2.6,2.6,0.8,1.2,1.2,1.4,1736.424949685219,1419.5597251105157,1.0,4
2023-12-20,Montpellier,Marseille,1,1,D,Ligue1_2023-24,Ligue 1,1.0,0.6,1.2,2.6,2.4,0.8,1495.2169887174957,1618.9932771842755,0.0,6
2023-12-20,Nice,Lens,2,0,H,Ligue1_2023-24,Ligue 1,1.4,0.8,1.0,2.6,1.8,0.4,1616.2732341229687,1662.1342077360525,0.6666666666666666,6
2023-12-20,Ath Bilbao,Las Palmas,1,0,H,LaLiga_2023-24,La Liga,2.2,2.4,1.0,1.6,1.0,0.6,1559.045959563004,1519.2026922986813,0.5,0
2023-12-20,Villarreal,Celta,3,2,H,LaLiga_2023-24,La Liga,0.8,1.2,2.4,1.2,1.0,1.0,1516.2816594407811,1437.8656790389973,0.5,6
2023-12-20,Barcelona,Almeria,3,2,H,LaLiga_2023-24,La Liga,1.6,1.4,1.4,0.4,0.6,1.4,1693.6952504130813,1384.0756639307324,0.5,2
2023-12-20,Heidenheim,Freiburg,3,2,H,Bundesliga_2023-24,Bundesliga,1.4,1.4,1.6,2.0,1.2,0.8,1485.2002909075507,1570.6676470121088,0.5,0
2023-12-21,Mallorca,Osasuna,3,2,H,LaLiga_2023-24,La Liga,1.2,0.4,0.4,1.2,1.0,1.2,1463.6201735892669,1484.9904764799312,0.25,4
2023-12-21,Betis,Girona,1,1,D,LaLiga_2023-24,La Liga,1.4,0.6,0.4,2.6,2.4,1.0,1587.4067450994555,1613.3293366660719,1.0,2
2023-12-21,Crystal Palace,Brighton,1,1,D,PL_2023-24,Premier League,0.4,1.0,1.8,1.4,1.6,1.8,1470.7153089449748,1557.583348587625,0.16666666666666666,6
2023-12-21,Cadiz,Sociedad,0,0,D,LaLiga_2023-24,La Liga,0.8,0.8,1.4,2.2,1.8,0.6,1448.5615676387977,1625.4540414958037,0.0,6
2023-12-21,Alaves,Real Madrid,0,1,A,LaLiga_2023-24,La Liga,0.8,0.8,1.4,2.6,3.0,0.6,1392.703978855784,1726.9315433870333,0.25,4
2023-12-22,Monza,Fiorentina,0,1,A,SerieA_2023-24,Serie A,1.0,0.8,1.4,2.0,1.4,0.6,1529.4872138580663,1580.6296624716144,0.5,2
2023-12-22,Salernitana,Milan,2,2,D,SerieA_2023-24,Serie A,0.8,1.2,2.4,2.0,2.2,1.2,1419.2683696844015,1671.5967144615927,0.0,4
2023-12-22,Empoli,Lazio,0,2,A,SerieA_2023-24,Serie A,1.0,1.2,1.4,1.0,0.6,1.0,1439.8031485226604,1602.674565155929,0.0,4
2023-12-22,Aston Villa,Sheffield United,1,1,D,PL_2023-24,Premier League,2.6,1.6,0.8,0.6,0.4,2.4,1632.2055262517508,1339.5624271780193,0.5,2
2023-12-22,Sassuolo,Genoa,1,2,A,SerieA_2023-24,Serie A,1.0,2.0,2.2,1.0,0.8,1.0,1473.6629611378858,1421.3808970578084,0.5,4
2023-12-23,Nott'm Forest,Bournemouth,2,3,A,PL_2023-24,Premier League,0.2,0.6,2.4,2.6,2.4,0.6,1437.7145019283628,1472.3580934959944,0.0,2
2023-12-23,Verona,Cagliari,2,0,H,SerieA_2023-24,Serie A,0.6,1.2,1.6,0.8,1.0,1.4,1419.406152430849,1408.1455396053236,0.5,4
2023-12-23,Ath Madrid,Sevilla,1,0,H,LaLiga_2023-24,La Liga,1.4,1.2,1.4,0.8,1.0,1.4,1671.9428158380997,1501.8289602267191,0.5,6
2023-12-23,Liverpool,Arsenal,1,1,D,PL_2023-24,Premier League,2.2,1.8,1.0,2.4,1.8,1.0,1703.129517078971,1694.1053149672614,0.6666666666666666,6
2023-12-23,Tottenham,Everton,2,1,H,PL_2023-24,Premier League,1.4,2.2,1.6,2.4,1.6,0.6,1601.675501929181,1487.6039358884718,0.3333333333333333,6
2023-12-23,Luton,Newcastle,1,0,H,PL_2023-24,Premier League,0.6,1.4,2.2,1.8,1.8,1.6,1444.134157263105,1605.2448447943368,0.5,0
2023-12-23,Inter,Lecce,2,0,H,SerieA_2023-24,Serie A,2.6,2.4,0.2,1.4,1.6,1.4,1736.104340449583,1474.9848970543142,1.0,2
2023-12-23,Bologna,Atalanta,1,0,H,SerieA_2023-24,Serie A,2.0,1.6,0.8,1.4,1.8,1.8,1582.4461966934423,1581.590216731027,0.16666666666666666,6
2023-12-23,Frosinone,Juventus,1,2,A,SerieA_2023-24,Serie A,0.8,0.8,1.6,2.2,1.4,0.8,1490.0849078119386,1691.0298007095548,0.5,0
2023-12-23,Fulham,Burnley,0,2,A,PL_2023-24,Premier League,1.8,3.2,1.8,0.8,1.4,1.2,1481.2630261296606,1370.2375815799471,0.0,2
2023-12-23,Roma,Napoli,2,0,H,SerieA_2023-24,Serie A,1.6,1.2,1.0,1.2,0.8,1.4,1578.7883285628557,1686.0327230052555,0.0,6
2023-12-23,Torino,Udinese,1,1,D,SerieA_2023-24,Serie A,1.6,1.0,0.6,0.6,1.4,2.6,1540.0108986363214,1462.158878091825,0.6666666666666666,6
2023-12-23,West Ham,Man United,2,0,H,PL_2023-24,Premier League,2.0,1.6,1.6,1.4,1.0,1.0,1511.748268070059,1609.2046960915625,0.16666666666666666,6
2023-12-24,Wolves,Chelsea,2,1,H,PL_2023-24,Premier League,0.8,1.0,1.8,1.2,1.4,2.0,1465.5015075858066,1515.2931048486073,0.3333333333333333,6
2023-12-26,Sheffield United,Luton,2,3,A,PL_2023-24,Premier League,0.8,0.4,2.0,1.2,1.6,2.0,1347.6730225296897,1455.8751471808112,0.5,0
2023-12-26,Newcastle,Nott'm Forest,1,3,A,PL_2023-24,Premier League,1.2,1.0,1.6,0.2,0.6,2.4,1593.5038548766306,1425.8552717726482,1.0,2
2023-12-26,Burnley,Liverpool,0,2,A,PL_2023-24,Premier League,1.4,1.6,0.8,2.2,1.8,1.0,1385.6603838057738,1700.0906440039216,0.25,4
2023-12-26,Man United,Aston Villa,3,2,H,PL_2023-24,Premier League,0.8,0.4,1.4,2.2,1.4,0.8,1599.2779046701583,1624.0949309000805,0.5,6
2023-12-26,Bournemouth,Fulham,3,0,H,PL_2023-24,Premier League,2.6,2.6,1.0,1.2,2.6,1.8,1484.217323651709,1465.840223903834,0.5,2
2023-12-27,Brentford,Wolves,1,4,A,PL_2023-24,Premier League,0.6,1.0,1.4,1.4,1.0,1.4,1514.1532516292664,1474.066369962079,0.25,4
2023-12-27,Everton,Man City,1,3,A,PL_2023-24,Premier League,2.4,1.8,0.4,1.2,1.6,1.6,1483.0883358706542,1738.3865633329822,0.0,6
2023-12-27,Chelsea,Crystal Palace,2,1,H,PL_2023-24,Premier League,1.2,1.4,1.6,0.6,1.0,1.6,1506.7282424723348,1470.3375206285834,1.0,6
2023-12-28,Brighton,Tottenham,4,2,H,PL_2023-24,Premier League,1.0,1.2,1.6,2.0,2.4,1.4,1557.9611369040165,1606.1911019469987,0.3333333333333333,6
2023-12-28,Arsenal,West Ham,0,2,A,PL_2023-24,Premier League,2.0,1.8,1.2,2.0,1.6,1.4,1697.1441880423108,1521.6750594914633,0.6666666666666666,6
2023-12-29,Fiorentina,Torino,1,0,H,SerieA_2023-24,Serie A,2.0,1.2,0.4,1.6,1.0,0.6,1592.0266991932776,1535.2966617162945,0.3333333333333333,6
2023-12-29,Napoli,Monza,0,0,D,SerieA_2023-24,Serie A,1.2,0.8,1.6,0.8,0.6,1.4,1675.8242427846155,1518.090177136403,0.5,2
2023-12-29,Genoa,Inter,1,1,D,SerieA_2023-24,Serie A,1.0,1.0,1.2,2.6,2.4,0.2,1435.5032653193794,1738.3278882992101,0.0,4
2023-12-29,Lazio,Frosinone,3,1,H,SerieA_2023-24,Serie A,1.4,1.0,1.0,0.8,1.0,1.6,1610.8844771893955,1482.9112507084344,0.5,0
2023-12-30,Verona,Salernitana,0,1,A,SerieA_2023-24,Serie A,1.2,1.6,1.4,0.8,1.2,2.4,1426.3089694689763,1423.39184358064,0.25,4
2023-12-30,Luton,Chelsea,2,3,A,PL_2023-24,Premier League,1.2,1.8,2.2,1.2,1.2,1.4,1465.6391149032281,1512.992556778648,0.0,1
2023-12-30,Aston Villa,Burnley,3,2,H,PL_2023-24,Premier League,2.0,1.4,1.0,0.8,0.6,1.2,1616.2257152402894,1381.15199841465,0.4,5
2023-12-30,Crystal Palace,Brentford,3,1,H,PL_2023-24,Premier League,0.4,1.0,1.8,0.6,1.2,2.0,1464.0732063222704,1500.3263939383178,0.0,5
2023-12-30,Nott'm Forest,Man United,2,1,H,PL_2023-24,Premier League,0.8,1.2,2.4,1.4,1.0,1.6,1442.3266274323375,1607.1471203299493,0.0,3
2023-12-30,Man City,Sheffield United,2,0,H,PL_2023-24,Premier League,1.6,2.0,1.6,0.8,0.8,1.6,1744.1923944578484,1337.9090548072727,1.0,3
2023-12-30,Wolves,Everton,3,0,H,PL_2023-24,Premier League,2.0,1.6,1.2,1.8,1.8,1.0,1487.8932276530277,1477.282504745788,0.5714285714285714,7
2023-12-30,Udinese,Bologna,3,0,H,SerieA_2023-24,Serie A,0.6,1.4,2.6,2.6,1.6,0.4,1466.873115011852,1589.6222086592252,0.0,6
2023-12-30,Cagliari,Empoli,0,0,D,SerieA_2023-24,Serie A,0.8,0.8,1.4,0.4,1.0,1.8,1401.2427225671963,1431.593236489194,0.0,2
2023-12-30,Atalanta,Lecce,1,0,H,SerieA_2023-24,Serie A,1.2,1.6,1.8,1.2,1.2,1.4,1574.4142047652442,1472.7613492046871,0.0,2
2023-12-30,Juventus,Roma,1,0,H,SerieA_2023-24,Serie A,2.2,1.4,0.8,2.0,1.6,1.0,1698.203457813059,1588.9968087834957,0.5,6
2023-12-30,Milan,Sassuolo,1,0,H,SerieA_2023-24,Serie A,2.0,2.2,1.2,0.8,1.8,2.2,1667.4732405653542,1459.5405928763148,0.3333333333333333,6
2023-12-31,Tottenham,Bournemouth,3,1,H,PL_2023-24,Premier League,1.8,2.2,1.6,2.6,2.6,0.8,1597.670232539477,1490.936152970252,0.6666666666666666,3
2023-12-31,Fulham,Arsenal,2,1,H,PL_2023-24,Premier League,1.2,2.0,1.6,1.4,1.4,1.4,1459.121394585291,1680.543904416131,0.0,5
2024-01-01,Liverpool,Newcastle,4,2,H,PL_2023-24,Premier League,2.2,1.4,0.4,0.6,1.0,2.2,1704.5990293950454,1577.0324992169412,0.7142857142857143,7
2024-01-02,Valencia,Villarreal,3,1,H,LaLiga_2023-24,La Liga,1.0,0.6,0.8,1.4,1.6,2.2,1483.5276487986237,1521.5548075354986,0.3333333333333333,6
2024-01-02,Sociedad,Alaves,1,1,D,LaLiga_2023-24,La Liga,1.8,1.2,0.4,0.8,0.6,1.2,1623.2763373100383,1388.581082868125,0.5,4
2024-01-02,Getafe,Vallecano,0,2,A,LaLiga_2023-24,La Liga,2.0,1.8,1.2,0.4,0.2,1.4,1508.2199535404231,1469.5910558708572,0.0,4
2024-01-02,West Ham,Brighton,0,0,D,PL_2023-24,Premier League,2.4,1.8,1.2,1.6,1.6,1.4,1538.2753431176432,1566.4820063115383,0.14285714285714285,7
2024-01-03,Real Madrid,Mallorca,1,0,H,LaLiga_2023-24,La Liga,2.6,2.2,0.4,1.8,1.0,0.6,1731.0544393746925,1471.394891561665,0.75,4
2024-01-03,Girona,Ath Madrid,4,3,H,LaLiga_2023-24,La Liga,2.2,2.2,1.0,1.4,1.2,1.4,1615.4297245088499,1675.4304084952241,0.0,2
2024-01-03,Granada,Cadiz,2,0,H,LaLiga_2023-24,La Liga,0.2,0.4,2.0,1.0,0.8,0.8,1376.8944309615172,1450.739271824563,0.0,4
2024-01-03,Celta,Betis,2,1,H,LaLiga_2023-24,La Liga,1.2,0.8,0.8,1.4,0.6,0.4,1432.5925309442798,1585.3063572566775,0.5,6
2024-01-04,Las Palmas,Barcelona,1,2,A,LaLiga_2023-24,La Liga,1.4,0.8,0.6,1.6,1.6,1.6,1513.0235634629328,1695.4239535048857,0.5,0
2024-01-04,Sevilla,Ath Bilbao,0,2,A,LaLiga_2023-24,La Liga,0.8,0.8,1.2,2.2,1.8,0.4,1498.3413675695947,1565.2250883987526,0.5,6
2024-01-04,Osasuna,Almeria,1,0,H,LaLiga_2023-24,La Liga,1.0,1.2,1.6,0.4,0.8,1.4,1477.215758507533,1382.346960838928,1.0,2
2024-01-05,Bologna,Genoa,1,1,D,SerieA_2023-24,Serie A,2.0,1.2,1.0,1.2,1.0,1.0,1578.9683712332458,1440.7573115715595,0.25,4
2024-01-06,Inter,Verona,2,1,H,SerieA_2023-24,Serie A,2.6,2.4,0.2,1.0,1.2,1.2,1733.07384204703,1413.4304799113966,1.0,6
2024-01-06,Frosinone,Monza,2,3,A,SerieA_2023-24,Serie A,0.2,0.8,2.0,0.8,0.4,1.2,1478.6692709811525,1524.3926017548804,0.5,0
2024-01-06,Lecce,Cagliari,1,1,D,SerieA_2023-24,Serie A,1.0,0.8,1.2,0.8,0.6,1.2,1467.990936142522,1399.264478484751,0.5,0
2024-01-06,Sassuolo,Fiorentina,1,0,H,SerieA_2023-24,Serie A,0.2,1.0,1.8,2.6,1.4,0.2,1456.6362140247338,1597.7986277184527,0.3333333333333333,6
2024-01-07,Udinese,Lazio,1,2,A,SerieA_2023-24,Serie A,1.2,1.8,2.0,2.0,1.4,0.8,1477.5269524378314,1615.1264569166774,0.16666666666666666,6
2024-01-07,Salernitana,Juventus,1,2,A,SerieA_2023-24,Serie A,0.8,1.0,2.2,2.6,1.4,0.6,1436.2703331382197,1702.8177153974445,0.0,4
2024-01-07,Empoli,Milan,0,3,A,SerieA_2023-24,Serie A,0.6,0.4,1.0,2.0,2.2,1.2,1433.5714805716393,1670.3776194169352,0.0,4
2024-01-07,Torino,Napoli,3,0,H,SerieA_2023-24,Serie A,1.6,1.0,0.4,0.8,0.4,1.4,1529.5247331911194,1669.5218181661382,0.0,6
2024-01-07,Roma,Atalanta,1,1,D,SerieA_2023-24,Serie A,1.4,1.0,1.0,1.8,1.6,1.4,1584.3825511991101,1579.1846178274093,0.3333333333333333,6
2024-01-12,Marseille,Strasbourg,1,1,D,Ligue1_2023-24,Ligue 1,2.6,2.4,0.8,2.0,1.6,1.2,1618.310006881719,1519.8345587899848,0.42857142857142855,7
2024-01-12,Sevilla,Alaves,2,3,A,LaLiga_2023-24,La Liga,0.6,0.6,1.4,0.4,0.2,1.2,1487.3910805427265,1396.0386699785165,0.4,5
2024-01-12,Bayern Munich,Hoffenheim,3,0,H,Bundesliga_2023-24,Bundesliga,2.4,2.2,1.6,1.0,1.8,2.0,1730.589159333001,1476.9646036669076,0.5,6
2024-01-12,Burnley,Luton,1,1,D,PL_2023-24,Premier League,0.8,1.0,1.6,1.2,2.0,2.2,1378.6144164010536,1454.135317156202,1.0,1
2024-01-13,Verona,Empoli,2,1,H,SerieA_2023-24,Serie A,0.8,0.8,1.0,0.4,0.2,1.4,1411.7907557492765,1427.317449735811,0.4,5
2024-01-13,Newcastle,Man City,2,3,A,PL_2023-24,Premier League,0.6,1.4,2.4,2.0,1.8,1.0,1572.7826895432338,1745.2213191709955,0.0,7
2024-01-13,Chelsea,Fulham,1,0,H,PL_2023-24,Premier League,1.8,1.6,1.4,1.2,1.4,1.8,1524.496354525674,1472.4805560152024,0.6,5
2024-01-13,Las Palmas,Villarreal,3,0,H,LaLiga_2023-24,La Liga,1.4,1.0,0.8,0.8,1.2,2.6,1505.3517479600275,1513.3198496445332,1.0,1
2024-01-13,Ath Bilbao,Sociedad,2,1,H,LaLiga_2023-24,La Liga,2.6,2.0,0.2,1.4,1.0,0.4,1576.1753754256208,1615.8187501996467,0.2857142857142857,7
2024-01-13,Genoa,Torino,0,0,D,SerieA_2023-24,Serie A,1.2,1.0,1.0,1.6,1.0,0.4,1446.7089622365502,1540.6708830674572,0.2,5
2024-01-13,Napoli,Salernitana,2,1,H,SerieA_2023-24,Serie A,0.8,0.4,1.4,0.8,1.2,2.0,1658.3756682898004,1430.727657452466,0.8,5
2024-01-13,FC Koln,Heidenheim,1,1,D,Bundesliga_2023-24,Bundesliga,0.8,0.2,1.0,2.0,1.6,1.2,1445.7015927963732,1494.7822515657845,0.5,0
2024-01-13,Rennes,Nice,2,0,H,Ligue1_2023-24,Ligue 1,1.4,1.4,1.2,1.8,1.2,1.0,1558.0636670476686,1624.7274784742744,0.2857142857142857,7
2024-01-13,Betis,Granada,1,0,H,LaLiga_2023-24,La Liga,0.8,0.6,0.8,0.8,0.6,1.4,1573.8006672145737,1386.1430438438713,0.6,5
2024-01-13,Monza,Inter,1,5,A,SerieA_2023-24,Serie A,1.4,0.8,1.2,2.6,2.2,0.4,1535.9422241871512,1734.71356620915,0.3333333333333333,3
2024-01-13,Darmstadt,Dortmund,0,3,A,Bundesliga_2023-24,Bundesliga,0.4,1.2,1.8,1.2,1.8,1.6,1435.5483375394892,1640.313094892836,0.5,0
2024-01-13,RB Leipzig,Ein Frankfurt,0,1,A,Bundesliga_2023-24,Bundesliga,2.0,2.0,1.4,1.2,1.8,1.8,1650.2810854975332,1541.5787679261462,0.16666666666666666,6
2024-01-13,Mainz,Wolfsburg,1,1,D,Bundesliga_2023-24,Bundesliga,0.6,0.4,0.8,1.2,1.0,1.4,1457.5459409493114,1494.585851164521,0.3333333333333333,6
2024-01-13,Freiburg,Union Berlin,0,0,D,Bundesliga_2023-24,Bundesliga,2.0,1.4,0.8,1.4,1.2,1.8,1561.085686353875,1511.7521284440895,0.16666666666666666,6
2024-01-13,Mallorca,Celta,1,1,D,LaLiga_2023-24,La Liga,1.6,0.8,0.6,1.6,1.2,1.0,1469.1546805305618,1444.0982209863837,0.6,5
2024-01-13,Monaco,Reims,1,3,A,Ligue1_2023-24,Ligue 1,1.8,1.6,1.6,1.2,1.0,1.6,1627.665973399884,1531.729456173674,0.42857142857142855,7
2024-01-13,Augsburg,Leverkusen,0,1,A,Bundesliga_2023-24,Bundesliga,1.0,0.8,1.6,2.2,2.4,0.4,1436.0089341222476,1651.8506081266105,0.3333333333333333,6
2024-01-14,Le Havre,Lyon,3,1,H,Ligue1_2023-24,Ligue 1,0.8,0.8,1.2,1.8,1.4,1.2,1503.8914820118744,1540.593660568288,0.0,1
2024-01-14,Metz,Toulouse,0,1,A,Ligue1_2023-24,Ligue 1,0.6,0.8,1.8,0.4,0.4,1.4,1417.895766500801,1470.2965092425584,0.0,1
2024-01-14,Nantes,Clermont,1,2,A,Ligue1_2023-24,Ligue 1,0.8,0.4,1.0,0.4,0.6,1.8,1449.3607614563093,1469.6919583747533,0.6,5
2024-01-14,Everton,Aston Villa,0,0,D,PL_2023-24,Premier League,1.2,1.2,1.6,2.0,1.8,1.4,1470.3627669062676,1618.7632972538859,0.0,7
2024-01-14,M'gladbach,Stuttgart,3,1,H,Bundesliga_2023-24,Bundesliga,0.8,1.6,2.4,2.0,1.6,1.0,1478.3929192885987,1524.3522364357957,0.16666666666666666,6
2024-01-14,Lens,Paris SG,0,2,A,Ligue1_2023-24,Ligue 1,2.0,1.6,0.8,2.6,2.6,1.0,1653.6799633847468,1738.0889082949336,0.2857142857142857,7
2024-01-14,Bochum,Werder Bremen,1,1,D,Bundesliga_2023-24,Bundesliga,1.4,1.4,1.6,1.0,1.0,1.6,1457.5060026146532,1418.6732173567784,0.0,2
2024-01-14,Lazio,Lecce,1,0,H,SerieA_2023-24,Serie A,2.0,1.6,1.0,1.0,0.8,1.2,1624.048461248805,1463.4834945751054,0.0,3
2024-01-14,Lille,Lorient,3,0,H,Ligue1_2023-24,Ligue 1,1.6,1.2,0.6,0.2,1.2,2.8,1619.4160836562678,1445.1156950353054,0.5714285714285714,7
2024-01-14,Milan,Roma,3,1,H,SerieA_2023-24,Serie A,2.0,2.2,1.0,1.0,0.8,1.0,1676.6316502527636,1581.4439684508068,0.5714285714285714,7
2024-01-14,Cadiz,Valencia,1,4,A,LaLiga_2023-24,La Liga,0.8,0.6,1.0,1.4,1.2,1.0,1441.490658942209,1491.7626066895891,0.42857142857142855,7
2024-01-14,Almeria,Girona,0,0,D,LaLiga_2023-24,La Liga,0.4,0.6,1.2,2.6,2.8,1.4,1377.4332428493576,1624.2835112616651,0.3333333333333333,3
2024-01-14,Man United,Tottenham,2,2,D,PL_2023-24,Premier League,0.8,0.8,1.8,2.4,2.6,1.4,1595.3027861255514,1602.3352072820117,0.5714285714285714,7
2024-01-14,Cagliari,Bologna,2,1,H,SerieA_2023-24,Serie A,1.0,0.8,1.2,2.0,1.2,1.0,1403.7719200521676,1573.016720568255,0.4,5
2024-01-14,Fiorentina,Udinese,2,2,D,SerieA_2023-24,Serie A,2.0,0.8,0.4,1.0,1.4,1.8,1586.6193904418926,1468.6049481057037,0.5714285714285714,7
